Maruti SX4 ZDI Leather,2012,4819.277108433735,60000,1,1,0,0,0,0,1,0,0,0,1,0,0
Tata Nano LX,2013,722.8915662650602,40000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Ignis 1.2 Alpha BSIV,2017,6024.096385542169,9161,1,0,1,0,0,0,1,0,0,1,0,0,0
Honda Mobilio V i VTEC,2015,7228.915662650603,45000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Getz 1.3 GVS,2010,1325.301204819277,110000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Santro Xing GL Plus,2013,2108.4337349397592,80000,1,0,1,0,0,0,1,0,0,1,0,0,0
Ford Fiesta Titanium 1.5 TDCi,2011,3915.6626506024095,100000,1,1,0,0,0,0,1,0,0,0,1,0,0
Maruti Swift Dzire LDI,2017,5120.481927710844,90000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Accent GLE CNG,2009,1927.710843373494,70000,1,0,0,1,0,0,1,0,0,0,0,1,0
Maruti Zen Estilo LXI BSIII,2007,1204.8192771084337,80000,1,0,1,0,0,0,1,0,0,0,0,1,0
Maruti Swift Dzire LDI,2014,4698.795180722892,110000,1,1,0,0,0,0,1,0,0,0,1,0,0
Hyundai i20 1.2 Spotz,2017,4819.277108433735,50000,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Tigor 1.2 Revotron XM,2018,6144.566265060241,5000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai i10 Magna 1.1,2008,1807.2289156626507,90000,1,0,1,0,0,0,1,0,0,0,0,1,0
Hyundai Santro Xing GLS,2009,1325.301204819277,120000,1,0,1,0,0,0,1,0,0,1,0,0,0
Nissan Sunny Diesel XV,2013,5421.686746987952,80000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai i20 1.2 Spotz,2017,4819.277108433735,38000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai Santro Xing GLS,2009,1686.7469879518073,120000,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Indigo CR4,2011,1566.2650602409637,90000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Alto 800 LXI,2017,1927.710843373494,50000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto 800 LXI,2016,1807.2289156626507,60000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra XUV500 W8 2WD,2013,6024.096385542169,100000,1,1,0,0,0,0,1,0,0,0,1,0,0
Tata Nano Std,2011,481.9277108433735,19000,1,0,1,0,0,0,1,0,0,1,0,0,0
Chevrolet Tavera LT L1 7 Seats BSIII,2006,1686.7469879518073,200000,1,1,0,0,0,0,1,0,0,0,0,1,0
Mahindra Verito 1.5 D2 BSIV,2015,2734.9397590361446,70000,1,1,0,0,0,0,1,0,0,0,1,0,0
Maruti Swift VDI,2011,3433.734939759036,50000,1,1,0,0,0,0,1,0,0,0,1,0,0
Maruti Alto LX,2012,1867.4698795180723,19077,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai EON D Lite,2016,2530.120481927711,30000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto LXi,2009,1686.7469879518073,80000,1,0,1,0,0,0,1,0,0,0,1,0,0
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015,11325.301204819278,128000,1,1,0,0,0,0,1,0,0,1,0,0,0
Nissan Terrano XV Premium 110 PS,2013,9036.144578313253,80000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Baleno Alpha 1.3,2016,7349.3975903614455,100000,1,1,0,0,0,0,1,0,0,1,0,0,0
Nissan Sunny XV D Premium Leather,2015,5421.686746987952,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Toyota Etios Liva GD,2012,4939.746987951808,56000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai EON 1.0 Era Plus,2018,1204.8192771084337,21302,1,0,1,0,0,0,1,0,0,1,0,0,0
Renault KWID 1.0 RXT Optional,2018,3614.4578313253014,10500,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra Bolero 2011-2019 SLX,2013,4819.277108433735,107000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai i10 Sportz 1.2,2010,2530.120481927711,60000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai Santro Xing XG eRLX Euro III,2006,1084.3373493975903,120000,1,0,1,0,0,0,1,0,0,0,1,0,0
Maruti Wagon R LXI BS IV,2010,2674.6987951807228,70000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto 800 LXI,2015,2891.5662650602408,50000,1,0,1,0,0,0,1,0,0,0,1,0,0
Toyota Etios Liva GD,2013,5421.686746987952,70000,1,1,0,0,0,0,1,0,0,0,1,0,0
Renault Duster 85PS Diesel RxL,2013,5421.686746987952,1000,1,1,0,0,0,0,0,1,0,0,1,0,0
Mercedes-Benz C-Class Progressive C 220d,2018,45783.132530120485,10000,1,1,0,0,0,0,0,1,0,1,0,0,0
Audi A4 3.0 TDI Quattro,2013,19036.14457831325,86000,1,1,0,0,0,0,0,1,0,1,0,0,0
BMW X5 xDrive 30d xLine,2019,59638.55421686747,30000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Creta 1.6 CRDi SX,2016,6445.78313253012,52600,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti SX4 Vxi BSIV,2012,2710.843373493976,110000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai Grand i10 1.2 Kappa Magna AT,2017,6626.506024096386,19890,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Swift ZXI BSIV,2016,8072.289156626506,7104,1,0,1,0,0,0,0,0,1,1,0,0,0
Maruti Ertiga VXI,2015,7530.120481927711,11918,1,0,1,0,0,0,0,0,1,1,0,0,0
Hyundai Grand i10 Magna AT,2017,6265.060240963855,10510,1,0,1,0,0,0,0,1,0,1,0,0,0
Chevrolet Beat LT Option,2016,2879.5180722891564,41000,1,0,1,0,0,0,0,1,0,1,0,0,0
Toyota Fortuner 4x2 AT,2017,31325.301204819276,47162,1,1,0,0,0,0,0,0,1,1,0,0,0
Maruti S-Cross Zeta DDiS 200 SH,2015,9036.144578313253,45974,1,1,0,0,0,0,0,0,1,1,0,0,0
Hyundai i10 Magna,2012,2771.0722891566265,49824,1,0,1,0,0,0,0,1,0,1,0,0,0
Audi A6 2.0 TDI Premium Plus,2013,15662.650602409638,58500,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Santro GS,2005,963.855421686747,56580,1,0,1,0,0,0,0,1,0,1,0,0,0
Skoda Laura Ambiente 2.0 TDI CR MT,2012,4638.55421686747,52000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Verna 1.6 VTVT SX,2015,9156.626506024097,55340,1,0,1,0,0,0,0,0,1,1,0,0,0
Maruti Swift Dzire VDI,2017,7228.915662650603,46507,1,1,0,0,0,0,0,0,1,1,0,0,0
Renault Duster 85PS Diesel RxL,2013,5421.686746987952,1000,1,1,0,0,0,0,0,1,0,0,1,0,0
Mercedes-Benz C-Class Progressive C 220d,2018,45783.132530120485,10000,1,1,0,0,0,0,0,1,0,1,0,0,0
Audi A4 3.0 TDI Quattro,2013,19036.14457831325,86000,1,1,0,0,0,0,0,1,0,1,0,0,0
BMW X5 xDrive 30d xLine,2019,59638.55421686747,30000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Creta 1.6 CRDi SX,2016,6445.78313253012,52600,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti SX4 Vxi BSIV,2012,2710.843373493976,110000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai Grand i10 1.2 Kappa Magna AT,2017,6626.506024096386,19890,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Swift ZXI BSIV,2016,8072.289156626506,7104,1,0,1,0,0,0,0,0,1,1,0,0,0
Maruti Ertiga VXI,2015,7530.120481927711,11918,1,0,1,0,0,0,0,0,1,1,0,0,0
Hyundai Grand i10 Magna AT,2017,6265.060240963855,10510,1,0,1,0,0,0,0,1,0,1,0,0,0
Chevrolet Beat LT Option,2016,2879.5180722891564,41000,1,0,1,0,0,0,0,1,0,1,0,0,0
Toyota Fortuner 4x2 AT,2017,31325.301204819276,47162,1,1,0,0,0,0,0,0,1,1,0,0,0
Maruti S-Cross Zeta DDiS 200 SH,2015,9036.144578313253,45974,1,1,0,0,0,0,0,0,1,1,0,0,0
Hyundai i10 Magna,2012,2771.0722891566265,49824,1,0,1,0,0,0,0,1,0,1,0,0,0
Audi A6 2.0 TDI Premium Plus,2013,15662.650602409638,58500,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Santro GS,2005,963.855421686747,56580,1,0,1,0,0,0,0,1,0,1,0,0,0
Skoda Laura Ambiente 2.0 TDI CR MT,2012,4638.55421686747,52000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Verna 1.6 VTVT SX,2015,9156.626506024097,55340,1,0,1,0,0,0,0,0,1,1,0,0,0
Maruti Swift Dzire VDI,2017,7228.915662650603,46507,1,1,0,0,0,0,0,0,1,1,0,0,0
Volkswagen Jetta 2.0L TDI Highline AT,2012,8855.421686746988,55300,1,1,0,0,0,0,0,1,0,1,0,0,0
Tata Indica Vista Quadrajet 90 VX,2012,3433.734939759036,74300,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda City VX MT,2010,4216.8674698795185,48781,1,0,1,0,0,0,0,1,0,1,0,0,0
Volkswagen Jetta 1.9 Highline TDI,2010,3493.975903614458,87620,1,1,0,0,0,0,0,1,0,1,0,0,0
Volkswagen Vento 1.5 TDI Highline Plus AT,2017,10722.89156626506,40219,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda Jazz VX,2011,4638.55421686747,11473,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Eeco 5 Seater AC BSIV,2017,5120.481927710844,8352,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Wagon R VXI AMT1.2BSIV,2017,6325.301204819277,9745,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai Grand i10 Asta,2017,6626.506024096386,9748,1,0,1,0,0,0,0,1,0,1,0,0,0
Volkswagen Polo 1.0 MPI Trendline,2012,3265.0602409638554,49000,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai Creta 1.6 CRDi SX Option,2018,17951.807228915663,20694,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Grand i10 Asta Option,2015,5903.614457831325,31080,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai EON Era Plus,2014,3132.5301204819275,37605,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai Xcent 1.1 CRDi SX Option,2014,5481.9277108433735,55850,1,1,0,0,0,0,0,1,0,1,0,0,0
Tata Nano Lx BSIV,2010,903.6144578313254,58850,1,0,1,0,0,0,0,1,0,1,0,0,0
Toyota Etios Cross 1.2L G,2015,5072.289156626506,23839,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Swift DDiS LDI,2016,6626.506024096386,54000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai i10 Sportz 1.2 AT,2013,3975.9036144578313,38000,1,0,1,0,0,0,0,1,0,1,0,0,0
Volkswagen Vento 1.5 TDI Comfortline,2012,4698.795180722892,45454,1,1,0,0,0,0,0,1,0,1,0,0,0
Skoda Rapid 1.5 TDI AT Ambition,2015,7216.8674698795185,46957,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Getz GLE,2007,1325.301204819277,60000,1,0,1,0,0,0,1,0,0,0,0,0,1
Renault KWID RXT Optional,2016,3012.0481927710844,25000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra Scorpio M2DI,2012,7228.915662650603,110000,1,1,0,0,0,0,1,0,0,0,0,0,1
Ford Endeavour XLT TDCi 4X2,2008,3373.4939759036147,190000,1,1,0,0,0,0,1,0,0,0,1,0,0
Audi Q3 35 TDI Quattro Technology,2018,32530.12048192771,25000,1,1,0,0,0,0,1,0,0,1,0,0,0
Mahindra Renault Logan 1.4 GLX Petrol,2008,963.855421686747,90000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto K10 VXI,2019,4216.8674698795185,5000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Swift VDI BSIV,2015,5722.891566265061,60000,1,1,0,0,0,0,1,0,0,1,0,0,0
Audi A5 Sportback,2020,56626.50602409639,1500,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Swift Dzire VDI,2018,6024.096385542169,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Chevrolet Sail Hatchback 1.3 TCDi LT ABS,2014,3012.0481927710844,120000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Accent CRDi,2005,1204.8192771084337,120000,1,1,0,0,0,0,1,0,0,0,1,0,0
Maruti Alto K10 VXI Airbag,2019,4216.8674698795185,5000,1,0,1,0,0,0,1,0,0,1,0,0,0
BMW 7 Series Signature 730Ld,2014,48192.77108433735,47000,1,1,0,0,0,0,1,0,0,1,0,0,0
Toyota Camry 2.5 Hybrid,2017,22891.566265060243,20000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Santro Xing XG,2005,1144.578313253012,120000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai Grand i10 CRDi Sportz,2015,4939.746987951808,58000,1,1,0,0,0,0,1,0,0,1,0,0,0
Mahindra XUV500 W5 BSIV,2018,12650.602409638554,35000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Alto K10 VXI,2017,3855.421686746988,30000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra XUV300 W8 Option Diesel BSIV,2019,12048.192771084337,10000,1,1,0,0,0,0,1,0,0,1,0,0,0
Toyota Innova Crysta 2.4 VX MT BSIV,2017,21325.301204819276,25000,1,1,0,0,0,0,1,0,0,1,0,0,0
Mahindra Thar CRDe,2018,11445.783132530121,20000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Swift Dzire ZDI,2018,9036.144578313253,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai EON Magna Plus,2014,2650.602409638554,42000,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Hexa XM,2017,12048.192771084337,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Honda Mobilio E i DTEC,2017,7951.807228915663,116000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Ertiga ZDI,2015,8626.506024096385,100000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Ciaz ZXi Plus,2015,8132.530120481928,66000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra Scorpio LX,2010,4638.55421686747,110000,1,1,0,0,0,0,1,0,0,0,0,1,0
Fiat Grande Punto EVO 1.3 Dynamic,2014,3915.6626506024095,70000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Creta 1.6 CRDi SX Option,2015,11445.783132530121,60000,1,1,0,0,0,0,1,0,0,1,0,0,0
Ford Endeavour Hurricane Limited Edition,2007,4819.277108433735,110000,1,1,0,0,0,0,1,0,0,0,0,0,1
Tata Indica Vista TDI LS,2014,3012.0481927710844,25000,1,1,0,0,0,0,1,0,0,1,0,0,0
Land Rover Discovery S 2.0 SD4,2018,48192.77108433735,68000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto 800 LXI,2014,2530.120481927711,20000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai i10 Era 1.1 iTech SE,2011,1771.0843373493976,110000,1,0,1,0,0,0,1,0,0,0,1,0,0
Maruti Vitara Brezza VDi Option,2018,8734.939759036144,26350,1,1,0,0,0,0,1,0,0,1,0,0,0
Mahindra Scorpio SLE BSIV,2012,6626.506024096386,90000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai i20 Sportz Option 1.2,2016,5722.891566265061,25000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Santro Xing GLS,2014,3012.0481927710844,50000,1,0,1,0,0,0,1,0,0,0,1,0,0
Tata Indica LSI,2006,843.3734939759037,60000,1,0,1,0,0,0,1,0,0,0,1,0,0
Hyundai EON Era Plus,2012,1927.710843373494,70000,1,0,1,0,0,0,1,0,0,0,0,1,0
Ford Endeavour 3.0L 4X4 AT,2011,12048.192771084337,90000,1,1,0,0,0,0,1,0,0,0,1,0,0
Hyundai Santro LE zipPlus,2001,819.277108433735,70000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Grand i10 1.2 Kappa Asta,2017,6024.096385542169,26500,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Indigo CR4,2013,2048.1927710843374,60000,1,1,0,0,0,0,1,0,0,1,0,0,0
Mahindra Scorpio S11 BSIV,2018,15662.650602409638,35000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Creta 1.4 EX Diesel,2020,12650.602409638554,10000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Ritz LXI,2009,3614.4578313253014,15000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai i20 Magna 1.2,2016,7228.915662650603,25000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai Verna CRDi 1.6 SX,2017,10843.373493975903,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,6626.506024096386,25000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto LX,2007,1204.8192771084337,52000,1,0,1,0,0,0,1,0,0,0,1,0,0
Honda Brio 1.2 S MT,2017,4819.277108433735,15000,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Nano Lx,2011,1445.7831325301204,20000,1,0,1,0,0,0,1,0,0,1,0,0,0
Hyundai i20 Asta 1.4 CRDi,2013,3614.4578313253014,90000,1,1,0,0,0,0,1,0,0,1,0,0,0
Tata Indigo LX,2011,1686.7469879518073,60000,1,1,0,0,0,0,1,0,0,0,1,0,0
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015,7710.843373493976,23000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto K10 VXI,2018,4578.313253012048,22155,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Nano Lx,2011,1445.7831325301204,20000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Ciaz 1.4 Delta,2018,7831.325301204819,70000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Alto LX,2009,1807.2289156626507,60000,1,0,1,0,0,0,1,0,0,0,1,0,0
Ford Figo Aspire 1.2 Ti-VCT Trend,2018,6626.506024096386,35000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra XUV500 W8 4WD,2012,7831.325301204819,71042,1,1,0,0,0,0,0,1,0,1,0,0,0
Mitsubishi Pajero Sport 4X4,2012,12349.397590361446,167870,1,1,0,0,0,0,0,1,0,0,1,0,0
Ford Fiesta 1.5 TDCi Titanium,2011,2349.397590361446,133564,1,1,0,0,0,0,0,1,0,1,0,0,0
Mercedes-Benz C-Class Progressive C 220d,2018,45783.132530120485,10000,1,1,0,0,0,0,0,1,0,1,0,0,0
BMW 3 Series 320d Sport,2013,17951.807228915663,40000,1,1,0,0,0,0,0,1,0,1,0,0,0
BMW X5 xDrive 30d xLine,2019,59638.55421686747,30000,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda City i-VTEC CVT ZX,2018,13734.939759036144,23038,1,0,1,0,0,0,0,0,1,1,0,0,0
Chevrolet Beat Diesel LS,2011,1144.578313253012,70000,1,1,0,0,0,0,1,0,0,1,0,0,0
BMW 3 Series GT Luxury Line,2017,36746.98795180723,30000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Grand i10 1.2 Kappa Magna AT,2017,6626.506024096386,19890,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Ertiga VXI,2015,7530.120481927711,11918,1,0,1,0,0,0,0,0,1,1,0,0,0
Hyundai Grand i10 Magna AT,2017,6265.060240963855,10510,1,0,1,0,0,0,0,1,0,1,0,0,0
Chevrolet Beat LT Option,2016,2879.5180722891564,41000,1,0,1,0,0,0,0,1,0,1,0,0,0
Toyota Fortuner 4x2 AT,2017,31325.301204819276,47162,1,1,0,0,0,0,0,0,1,1,0,0,0
Hyundai i10 Magna,2012,2771.0722891566265,49824,1,0,1,0,0,0,0,1,0,1,0,0,0
Audi A6 2.0 TDI Premium Plus,2013,15662.650602409638,58500,1,1,0,0,0,0,0,1,0,1,0,0,0
Maruti Baleno Delta 1.2,2017,7048.192771084337,43608,1,0,1,0,0,0,0,0,1,1,0,0,0
Maruti Baleno Alpha CVT,2018,9939.759036144578,11212,1,0,1,0,0,0,0,0,1,1,0,0,0
Hyundai i20 1.4 Magna Executive,2013,3373.4939759036147,52000,1,1,0,0,0,0,0,1,0,1,0,0,0
Maruti Baleno Zeta,2016,8734.939759036144,49217,1,0,1,0,0,0,0,0,1,1,0,0,0
Mahindra Verito 1.5 D4 BSIV,2015,3614.4578313253014,90000,1,1,0,0,0,0,1,0,0,1,0,0,0
Hyundai Xcent 1.2 Kappa S,2015,4518.0722891566265,70000,1,0,1,0,0,0,1,0,0,1,0,0,0
Honda City VTEC,2003,3734.9397590361446,90000,1,0,1,0,0,0,1,0,0,0,0,0,1
Maruti Swift Dzire VDi,2011,4518.0722891566265,190000,1,1,0,0,0,0,1,0,0,0,0,1,0
Ford Endeavour 3.2 Titanium AT 4X4,2016,23493.975903614457,106000,1,1,0,0,0,0,1,0,0,1,0,0,0
Tata Xenon XT EX 4X2,2012,4819.277108433735,80000,1,1,0,0,0,0,1,0,0,0,1,0,0
Nissan Terrano XL Plus 85 PS,2014,6626.506024096386,80000,1,1,0,0,0,0,1,0,0,0,1,0,0
Maruti Eeco 7 Seater Standard BSIV,2018,3253.012048192771,20000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Ertiga ZDI,2012,6686.746987951808,110000,1,1,0,0,0,0,1,0,0,0,1,0,0
Ford Ecosport 1.5 DV5 MT Ambiente,2013,6024.096385542169,60000,1,1,0,0,0,0,1,0,0,0,1,0,0
Skoda Laura Elegance 1.9 TDI  AT,2010,4819.277108433735,130000,1,1,0,0,0,0,1,0,0,0,1,0,0
Hyundai EON 1.0 Era Plus,2017,3373.4939759036147,28838,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Indica GLS BS IV,2008,963.855421686747,200000,1,0,1,0,0,0,1,0,0,1,0,0,0
Tata Indica DLS,2006,662.6506024096385,100000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Alto 800 LXI Airbag,2014,3012.0481927710844,50000,1,0,1,0,0,0,1,0,0,1,0,0,0
Mahindra Bolero SLX 2WD,2010,3012.0481927710844,190000,1,1,0,0,0,0,1,0,0,0,0,0,1
Mahindra Jeep MM 540,2007,1144.578313253012,100000,1,1,0,0,0,0,1,0,0,0,1,0,0
Mahindra Scorpio 1.99 S10,2014,8734.939759036144,135000,1,1,0,0,0,0,1,0,0,0,1,0,0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,3855.421686746988,50000,1,1,0,0,0,0,1,0,0,0,0,1,0
Skoda Octavia Elegance 2.0 TDI AT,2014,14457.831325301206,135000,1,1,0,0,0,0,1,0,0,0,0,1,0
Chevrolet Beat Diesel LS,2012,1927.710843373494,50000,1,1,0,0,0,0,1,0,0,1,0,0,0
Honda Jazz 1.5 VX i DTEC,2018,9518.072289156626,19571,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda City i-VTEC ZX,2018,14457.831325301206,29600,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Swift LXI,2011,2108.4337349397592,70000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,11445.783132530121,15000,1,1,0,0,0,0,1,0,0,1,0,0,0
Maruti Celerio LXI MT BSIV,2019,4096.385542168675,50000,1,0,1,0,0,0,1,0,0,1,0,0,0
Renault Captur 1.5 Diesel RXT,2017,9939.759036144578,13500,1,1,0,0,0,0,1,0,0,1,0,0,0
Audi A4 30 TFSI Technology,2018,37349.39759036145,22000,1,0,1,0,0,0,1,0,0,1,0,0,0
Honda Amaze VX Diesel BSIV,2018,9397.590361445784,25000,1,1,0,0,0,0,0,1,0,1,0,0,0
Toyota Corolla Altis 1.8 VL AT,2010,4216.8674698795185,80000,1,0,1,0,0,0,1,0,0,0,0,1,0
Honda Amaze VX Petrol BSIV,2018,8313.253012048193,39000,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Alto 800 VXI,2016,2951.8072289156626,60000,1,0,1,0,0,0,1,0,0,1,0,0,0
Honda Amaze VX Diesel BSIV,2018,9518.072289156626,49000,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda Amaze VX i-VTEC,2018,8192.77108433735,48600,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai Grand i10 Asta Option,2017,6506.024096385542,20000,1,0,1,0,0,0,1,0,0,0,1,0,0
Mahindra KUV 100 mFALCON G80 K2,2016,5120.481927710844,25000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Zen Estilo Sports,2008,1686.7469879518073,120000,1,0,1,0,0,0,1,0,0,1,0,0,0
Maruti Ertiga ZDI Plus,2019,13253.012048192772,30000,1,1,0,0,0,0,1,0,0,1,0,0,0
Renault Lodgy 85PS RxL,2015,8614.4578313253,35000,1,1,0,0,0,0,1,0,0,1,0,0,0
Audi A4 3.0 TDI Quattro,2013,19036.14457831325,86000,1,1,0,0,0,0,0,1,0,1,0,0,0
Audi Q3 2.0 TDI Quattro Premium Plus,2015,21084.33734939759,127643,1,1,0,0,0,0,0,1,0,1,0,0,0
Tata Zest Revotron 1.2T XMS,2018,4819.277108433735,54000,1,0,1,0,0,0,0,1,0,0,1,0,0
Audi A6 2.0 TDI  Design Edition,2014,21084.33734939759,102354,1,1,0,0,0,0,0,1,0,1,0,0,0
Audi Q5 2.0 TFSI Quattro Premium Plus,2014,22289.156626506025,62237,1,0,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Xing XL eRLX Euro III,2005,1385.5301204819277,90000,1,0,1,0,0,0,0,1,0,0,1,0,0
Ford EcoSport 1.5 TDCi Titanium BSIV,2018,11445.783132530121,21394,1,1,0,0,0,0,0,1,0,1,0,0,0
Datsun GO T Petrol,2015,3734.9397590361446,32686,1,0,1,0,0,0,0,1,0,1,0,0,0
Mahindra Jeep CJ 500 DI,2006,6927.710843373494,1001,1,1,0,0,0,0,0,1,0,1,0,0,0
Renault Pulse RxZ,2017,5903.614457831325,22000,1,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Grand i10 Magna,2017,5783.1325301204815,53261,1,0,1,0,0,0,0,1,0,1,0,0,0
Land Rover Discovery Sport SD4 HSE Luxury,2016,42168.67469879518,53000,1,1,0,0,0,0,0,1,0,1,0,0,0
Renault KWID 1.0 RXT Optional,2018,4457.831325301205,10000,1,0,1,0,0,0,0,1,0,1,0,0,0
Maruti Baleno Alpha 1.3,2017,10060.240963855422,14000,1,1,0,0,0,0,0,1,0,1,0,0,0
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017,7831.325301204819,44000,1,0,1,0,0,0,0,1,0,1,0,0,0
Toyota Etios VD,2014,8072.289156626506,39895,1,1,0,0,0,0,0,1,0,1,0,0,0
Chevrolet Cruze LTZ AT,2017,11445.783132530121,73000,1,1,0,0,0,0,0,1,0,1,0,0,0
Honda City i-VTEC SV,2014,8313.253012048193,17000,1,0,1,0,0,0,0,1,0,1,0,0,0
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017,8072.289156626506,18591,1,0,1,0,0,0,0,1,0,1,0,0,0
Tata Nexon 1.5 Revotorq XZ,2017,11144.578313253012,26766,1,1,0,0,0,0,0,1,0,1,0,0,0
